"Country","City","Company Name","Address","Phone","Website","Email","Error"
"china","shenzhen","GLOBAL TRANS LOGISTICS CO.,LTD","#1601, 16 floor Yindu Building, #3016 Shennan East Road, Shenzhen, Luohu District, Guangdong, C...","86(0)755-82282522","www.globaltrans-logistics.com","sales1@globaltrans-cn.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN AMS LOGISTICS CO.,LTD","Room 908, Zhonglv building, 3023 Renmin South Road, Shenzhen, Guangdong, China","+86-755-82203852","www.amssz.com","bobby@amssz.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","OMEGA INTL LANDBRIDGE TRANSPORTATION LTD","Rm2507, CunJin Bld, No.3005 DongMenNan Rd, LuoHu Dist, ShenZhen, GuangDong, China","+8618603036173","www.omegatr.com/en/index.htm","sales2@omegatr.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","AGS GROUP INTERNATIONAL FROWARDING CO.,LTD","Rm 8061 Office Tower Block East, City Square, 4025 Jiabin Road Luohu, Shenzhen, China.","+86 755 25883469","www.ags-shipping.com","jeky@ags-shipping.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","VAN CARGO SHENZHEN INTL LOGISTICS CO., LTD","#614 Ocean Building Dongmen North Rd, Luohu, Shenzhen, China","+86 158 1862 5826","www.vancargo.com","manager@vancargo.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","PROCHINAFREIGHT CO., LTD.","No 30, Alley 3, Caowei Road, Xixiang Town, Baoan District, Shenzhen, Guangdong, China","+86(0)755-29359829","www.prochinafreight.com","info@prochinafreight.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN ASIAN DELLKER SUPPLY CHAIN CO., LTD","3rd F/L, Affiliated Building of Ambassador Hotel of Shenzhen, No 1211 Shenzhen East Rd, Luohu, ...","+86(0)755-33910900","www.dellker.com","szmkc10@dellker.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","CITY OCEAN LOGISTICS CO., LTD.","22F A Bldg., Aerospace Skyscraper 4019, Shennan Road, Futian District, Shenzhen, China  518026","+86-755-33958435","www.cityocean.com","willwang@cityocean.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","TPF FORWARDING NETWORK (CHINA SOUTH)","B - Rm. 2101 Jialinhaoting, Shennandada0 2001, Fuitian, Shenzhen, China","+(86) 755-8297 8335","www.pioneer-group.hk","bjkim@pioneer-group.hk","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN EGOO FREIGHT FORWARDING CO. , LTD.","Kingkey 100 Estate D Block, Rm. 1805 Caiwuwei Jinlong Building, Luohu District, Shenzhen, China...","+86(0)755-22914652","www.egoofreight.com","sales-alex@egoofreight.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","CARSON WORLDWIDE LTD","Room 15AC, 14Floor, Section A,Pacific Commercial & Trading Building, No. 4028 Jiabin Road, ...","18823763800","www.carsonworldwide.com.cn","vinson@carsonworldwide.com.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN YEE ZHAN YUAN INTERNATIONL FREIGHT CO.,LT...","Rm 13D, HanKing Building, 23 Deng Liang Rd., NanShan District, ShenZhen, China 518054","+86(0)755-2683 1868","www.yzyfreight.com","overseas01@yzyfreight.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","ASB  LOGISTICS LTD","17AB, West Block, Wenhua Bldg,, Shennan East Rd, Shenzhen, Guangdong, China 51800","86-755 2510 5543","www.asb-china.com","arkad300@gmail.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN YIFAN INTERNATIONAL FORWARDING CO., LIMIT...","Unit 1626, International Mayor Conmunication Center, Shennan Avenue, Shenzhen, China","+86-755-8231 6779","www.szyifan.net","info@szyifan.net","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","AES LOGISTIC LTD","Rm 617, CIQ Complex Building, Air Logistics Park, Baoan Intel Airport, Shenzhen. P. R. China","+86 (755) 2959 7009","www.tq-express.cn","mandy@tongqi-express.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN INTEGRATE SUPPLY CHAIN MANAGEMENT CO., LT...","1605 HongFa Center Building, BaoAn Center, Shenzhen, China.","+8613923402344","www.iscm.com.cn","jacky.liu@iscm.com.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","T.V.L GLOBAL LOGISTICS CO., SHENZHEN BRANCH","Guidu Building, Rm. 2503, 3007 Chun Feng Road, Shenzhen, 518002, China","+86 755-2585-2923","www.tvlgroups.com","blackboy886@163.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","BRDTRANS INTERNATIONAL LIMITED","Longgang District, Shenzen, China","+86(0)755-89511282","www.brdtrans.com","baron@brdtrans.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN ROYALSEA INTERNATIONAL LOGISTICS CO.,LTD","R 606, Ruisi International Building, Yanhe North Road, Luohu District, Shenzhen, China","86-755-25155736","www.sz-royalsea.com","jane@sz-royalsea.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHAQ LOGISTICS CO., LTD","Room 1405 A,T Share Jade Jewel Office Building, No 1 Golden Chicken Road, Nanshan District, She...","+86 75525468022","www.shaq-log.com","ayang@shaq-log.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN XINYANG SHIPPING CO., LTD","Room 1105-1107 Coastal Building (East Block), No. 3 Hai De Road,Nanshan District, Shenzhen, Chi...","+86 13714060963","www.szxysp.com","janenvocc@gmail.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","INTEGRATE SHIPPING LIMITED","Rm. 2007, Block Tongde Building Tongle Shungang Road, Shenzhen, China","+86-0755-82197380","www.islcn.com","brookislcn@gmail.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SDI LOGISTICS CO., LIMITED","#816 Huachuuangda Business Bldg., 46th Baoan District, Shenzhen, China","+86 13926568556","www.chinacargofreight.com","yoyo@chinacargofreight.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SZTAIZHOU LOGISTICS","3605-8, Landmark, No. 4028 Jintian Road, Futian District, Shenzhen, China","+86-(0)755-82789968","www.sztaizhou.com","jeniferxiao@163.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","GLOBAL LINK LOGISTICS CO.,LTD","Tower B Honglong Century Plaza, 3001 Heping Rd., Luohu, Shenzhen, China","+86-755-82143264","www.globallink.cn","sales11@globallink.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","OCEANTRANS INTERNATIONAL LOGISTICS LTD., SHENZHEN","1118 Room, Haohaijunyue Building, No. 2092 Shenyan Road, Yantian Dist., Shenzhen, China","13502890386","www.otc-logistics.com","tigerwang@otc-logistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","CASIA GLOBAL LOGISTICS CO., LTD. (SZ)","Room 705 Block A, Fujian Building, Caitian South Road, Futian District, Shenzhen City, China 51...","(+86) 755-88834378","www.casiaglobal.com","johnson.quan@casiaglobal.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","QMING INTERNATIONAL TRANSPORTATION LTD. CHINA","No 1509, International Business Building, Jiabin Road, Luohu District, Shenzhen, China","+86-0755-82206987","www.qminggj.com","junelin@qminggj.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN PHOTAR INTERNATIONAL SHIPPING CO., LIMITE...","4F-D05, Huafeng Times Square, Commerce Walking Street, Qianjin Road, Baoan 25th District, Shenz...","86-755-27802229","www.szphotar.com","betty@szphotar.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","JORENSE INTERNATIONAL LOGISTICS LTD","1102, East A, Jintian Fenghua Gradens, Pingshan, Shenzhen, China","+86-755-89994460","www.jorense.com","Elena.liu@jorense.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","EASTWAY CARGO","pinghu jiedao xinmulu #314","+86-13510082240","www.eastwaycargo.com","ricklee@eastwaycargo.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN NEW CONCEPT LOGISTICS CO., LTD","New Hold Founder Bldg., Shennan blvd. 10188, Nanshan Dist. Shenzhen, China","+86-755-2998 2878","www.nclgroup.net","szx.obd.04@nclgroup.net","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SUPERTRANS LOGISTICS CO., LTD.","922, Zhonghao Bldg, Bagua 4 RD, Futian, Shenzhen, GD, China","755-25929956","www.chinabestfreight.com","op08@chinabestfreight.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN SINO-OCEAN INTERNATIONAL TRANSPORTATION C...","Floor 34, International Trade Commercial Building, No. 3005, Shenzhen, Guangdong, China 518001","+86 186 8201 2817","www.sinooceansz.com","jerrywan001@hotmail.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN BASENTON INTL LOGISTICS CO LTD","Rm 908, Shenye Bldg, Wenjin Mid Road, Luohu, Shenzhen, China","+86 755 8222 3640","www.basenton.com","overseas.08@basenton.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","OCEABUS INTERNATIONAL LOGISTICS CO., LTD","9E/B Central Avenue, Baouyuan Road, Baoan District, Shenzhen, Guangdong, China","+86 75529555108","www.oceanbus.cn","ivan@oceanbus.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","CNS INTERTRANS (SHENZHEN) CO., LTD.","Rm2301, Aoxinya Building, Caitian South Road, Futian District, Shenzhen, China","86-755-83460125","www.cnslogistic.com","ocean@cnslogistic.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN BRISK LOGISTICS CO., LTD","Rm 835, 4 floor, Gongfang Building, Fenghuang Road, Luohu Shenzhen, China","+86(0)755-66601608","www.kltrans.com","carol@kltrans.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN NEPTUNE LOGISTICS COMPANY LIMITED","2A3F16 Block, Tianfa Building, Tianan Chegongmiao Industrial Park, Futian Dist, Shenzhen, China...","0086-22-58196879","www.nep-logistics.net","neptune.justin@gmail.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","ALLJOY LOGISTICS CO., LIMITD","Room 13A15-16, Jass Building, Luohu District, Shenzhen, Guangdong province, China","+86(0)755 2380 7698","www.alljoylogistics.com","kerryyu@alljoylogistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","BUSHJET INTERNATIONAL FORWARDING (HK) LIMITED","25F, Block A, Zhongshen Garden Building, Caitian South Rd, Shenzhen, China","86-0755-33377220","www.bushjet.com","obd4_szx@bushjet.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","CO-LOGISTICS","Room 2401, Guidu Building, 3007 Chun Feng Road, Luo Hu District, Shenzhen, China","86-755-88863799-807","www.co-logistics.com","jena@co-logistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHINING OCEAN LOGISTICS GROUP","Rm 6, 8, 10 Foregin Trade Light Ind. Bldg. No.1002, Aiguo Road, ShenZhen, Guangdong, China","+86 (0)755 3399 5149","www.shiningocean.cn","michael_yu@shiningocean.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","ZHEJIANG SUNMARR INTERNATIONAL TRANSPORTATION CO.,...","Room 24D, West Block of Yihai Plaza, Chuang Ye Road, Nanshan District, Shenzhen, China","86-755-26420411","www.sunmarr.com","wuchengdong@sunmarr.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN KAM-LE LOGISTICS CO., LTD","Room 816-817, Unit B Taipingyang Commercial & Trading Bldg, Shenzhen, Guangdong, China","+86 755 2586 7302 (Ext 608)","www.kam-le.com/","overseas.17@kam-le.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","BEYOND LOGISTICS LIMITED","Room 2110, Oriental Plaza, No.1072 Jianshe Road, Luohu District, Shenzhen, P. R. China","25416336","www.byd-logistics.com","jane@byd-logistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","YOOFUNG INTERNATIONAL FREIGHT FORWARDING CO., LTD....","Rm. 9k, Coast Building, No.2251 NanHai Road, Nanshan, Shenzhen. China","(+86) 755-26071713","www.yoofung.com","vicky_wong@yoofung.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SHENZHEN SWIFT INTERNATIONAL FORWARDING CO.,LTD","14/F Daqing Bld., NO.6027 Shennan Boulevard, Shenzhen, Guangdong, China","+86-755-82721325","www.sif.cn","daniel@sif.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","HYUN YOUNG INTERNATIONAL TRANSPORTATION COMPANY LT...","No. 2014 Baoan South Road, Jin - building 7 - Storey e-h, Shenzhen, Guangdong, China","","www.hyun-young.com","hyod42@hyunyoung.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","GLOBE EXPRESS LOGISTICS","Unit G,16/F, Tower A, World Finance Center, No. 4003, Shenzhen Road (East), Shenzhen, China","+86-755-3324 6065","www.globe-express.com.cn","jasonhe@globe-express.com.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","PUDONG TRANS USA INC","Rm 1208, West Shengtang Business Building, No.1 Tairan Ninth Road, Chegongmiao, Futian District...","86-755-82525727","www.pudongtrans.com","benzhou@pudongtransusa.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","HIGHWING INTERNATIONAL CO. LTD.","Room 3071, Dongbian Commercial Building, Minzhi Avenue, Longhua district, Shenzhen, China","+86 755-2561 6859","www.highwingintl.com","peterliao@highwingintl.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SUNMOON INTERNATIONAL LOGISTICS CO., LTD.","Room 3078, Dongbian Commercial Building ,Minzhi Avenue, Longhua district, Shenzhen, China","+86-755-33079171","www.sunmoonlogistics.net","allenlee@sunmoonlogistics.net","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","MAYRIA LOGISTICS LIMITED","503-505, Yongqi Commercial Building A, Yintian Industrial Zone, Xixiang, Baoan Avenue, Shenzhen...","86-755-83235639","www.mayria-logistics.com","jessica@mayria-logistics.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","SEECAN INTERNATIONAL TRANSPORTATION SHENZHEN CO. L...","Rm.1201 No.2 B Building, Tianan Cyber Park, Huang Ge North Road, Long Gang Central City, ShenZh...","+(86) 755 8450 8561","www.seecan.com","shipping004@seecanshipping.com","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","LONG SAIL INTERNATIONAL LOGISTICS CO.,LTD","Unit 11, Wenhua Building West, Shennan East Ave, Luohu District, Shenzhen, China","0086-0755-25775060","www.longsailing.net","roberta.zou@longsailing.net","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
"china","shenzhen","ZT INTERNATIONAL LOGISTICS CO., LTD","Room 2008-2012, 20th Floor, China Construction Building No. 2105, Shennan East Road, ShenZhen, ...","+86 755 82256248","www.ztlogistics.com","sales02@ztlogistics.cn","Exception: net::ERR_NAME_NOT_RESOLVED at https://freighteva.com/admin/index.php?controller=accounts&action=add"
